GEOID,Area (sq miles)
06037920040,1.1173673938224848e-10
06095250701,1.1135167471043286e-10
06095251000,2.8819735328185103e-11
06095251300,4.973614575290311e-11
06077005106,3.995664141312777e-09
06077005119,1.4920252953667422e-09
06077004202,5.837449961391287e-11
06077002800,2.892537868725941e-10
06077003602,1.7751220598455572e-09
06077003109,1.2558155366794918e-10
06077001800,7.58567940154379e-11
06077005124,4.282540907335932e-11
06077003406,3.384083339768735e-11
06077003305,8.1045344208487e-11
06001435104,2.8537927760616464e-10
06001405301,8.996066023168562e-12
06061023502,3.9551264324321635e-10
06061023501,1.369368774131149e-10
06107001705,8.855658803088498e-11
06001982000,6.804732393823407e-11
06001450102,3.7830009749034256e-10
06017030902,2.0329905088803267e-09
06017031302,1.330467185714288e-09
06017031404,1.6465591944015263e-09
06017031100,1.4776284198841868e-09
06017030502,6.930235077219941e-10
06017030601,7.094355689575273e-09
06017031503,3.967850504633196e-09
06017030801,2.507096621428578e-09
06017030603,4.992153501467181e-08
06037431100,1.134796859073386e-10
06037800101,3.055176611968909e-10
06037430724,2.1879831081078773e-11
06037430902,4.4448421428577894e-11
06037800328,3.637799245173526e-10
06071003401,9.775765019305565e-11
06107002903,8.775487451736151e-11
06107002904,7.871849922780314e-11
06071003403,7.344058262547495e-11
06071003700,4.880126756754924e-11
06037670500,2.910028538610078e-10
06037670701,1.0833339884171274e-10
06037700200,2.6364278571424624e-11
06107003001,5.823984343628891e-11
06107003002,2.7297297992276917e-10
06107000502,6.30059183590725e-10
06107000302,5.105207829922731e-09
06107004500,1.3243260914671757e-08
06107000600,2.2522054758687152e-09
06107001602,1.8930874200772266e-09
06107000401,5.061692212355261e-10
06107003902,3.1935942455598496e-09
06107000701,1.609068305405399e-09
06107002006,7.927008177606169e-10
06107004000,4.882262432433682e-11
06107000202,4.772082662741306e-09
06107002100,5.369098784169905e-09
06073008343,2.849605096525182e-11
06073008344,7.581911467181421e-11
06073008345,7.111971312739967e-11
06037700300,2.2900060038603494e-11
06107003100,9.319247564478782e-09
06017032002,7.687704511776039e-09
06017031409,2.548226039729716e-08
06017030606,5.596324666409259e-09
06017030712,4.7925323206563105e-09
06017030812,9.213543494208691e-10
06017031407,2.5664970621621673e-09
06017031408,3.458529537837838e-09
06017032001,4.117215725868789e-10
06017030605,1.6406712667953544e-09
06017030506,1.9484356945945337e-09
06017030604,7.107336350386182e-09
06017030201,2.0875556100385154e-10
06017030507,4.032640515057953e-09
06017031601,7.9408911583017e-11
06017030202,1.8578411698840577e-10
06017030403,1.425903382239389e-10
06017031506,5.321140237451656e-10
06017030404,8.502191969113308e-11
06017030711,9.197776725868492e-10
06017031602,2.5126822972974797e-10
06017031505,5.264276457528957e-10
06017030811,6.049701235520315e-11
06073013401,8.348169826255199e-11
06073013409,1.0118419478764907e-10
06073015601,6.032419073359278e-11
06073015701,3.573230521235384e-11
06081611300,6.941336718146865e-11
06081611500,1.6461647007724945e-10
06081611600,3.300704382238808e-11
06095251400,8.754898204633074e-11
06095251500,5.4605388996130145e-11
06095251600,4.335118899614016e-11
06037920030,1.0022614247102599e-10
06071000304,1.2177077509651804e-10
06095251701,7.72923484555963e-11
06095251702,2.3229792664090254e-11
06095251803,1.9813230096525562e-10
06095251804,1.0768986351349755e-10
06037271600,3.412358976834319e-11
06037400209,2.590423291505754e-10
06037577606,4.350266872587606e-11
06037900901,3.5965027872585902e-09
06037900902,4.5242095067568235e-09
06037135116,3.536093880309441e-11
06037137202,3.2846199806943456e-11
06037276606,8.167529729728582e-12
06037269908,6.3113061776042836e-12
06037206303,1.6389308301151228e-11
06037267503,7.446795366800456e-12
06037267406,8.110527992274662e-12
06037206053,2.2173660424713636e-11
06037670417,7.597942895754075e-11
06037670101,4.138109787643806e-11
06037670418,9.498643069498298e-11
06037980011,5.1742599227800566e-11
06037578000,6.942409729728982e-11
06071003900,5.929833185329208e-11
06065044505,4.4297228783787596e-10
06037571202,4.929008243243885e-11
06037555107,4.76343125482668e-11
06037480101,4.2886649420854107e-11
06037555105,4.138948841697456e-11
06037650606,2.7579893243237244e-11
06037292002,1.7614779150577258e-11
06037570703,3.4969788030893054e-11
06037650801,2.7852467953658663e-11
06037461300,7.360743494209179e-11
06037620703,2.172166930502175e-11
06037620704,2.8116266602311823e-11
06037570503,2.0274152895745605e-11
06037570306,1.7527194594596413e-11
06037543203,1.393901075289483e-10
06037620801,4.491606505792521e-11
06037620802,4.8405723745171093e-11
06037604102,2.0071245559850285e-11
06037901300,1.0253493928378325e-08
06037570305,2.7783177992276006e-11
06037621005,7.876320907339207e-11
06037570504,3.562718861003805e-11
06037604101,1.8071190347494104e-11
06071002501,1.5049879903474506e-10
06037920028,9.749768339768517e-11
06107002702,3.4945467779729754e-08
06107002701,1.8546339935463296e-07
06107000102,8.959097285000004e-08
06107000303,3.0515924664092857e-09
06107000902,4.6823502702702645e-09
06107000304,2.3674187490347622e-09
06107000901,2.3753750498068978e-09
06107000801,2.6149183957531464e-10
06107000802,5.659529672200792e-09
06107002402,5.493665147297314e-09
06107002403,2.3181277837834043e-10
06107000101,1.6877566912934464e-08
06107001010,4.903039555985687e-11
06107001009,8.515711351350855e-11
06107001008,8.607740594594665e-10
06107003202,1.2031277552123612e-09
06107001306,2.776362405405421e-10
06107001011,1.06985029729725e-10
06107002010,7.030973808880173e-10
06107002401,9.884398496139105e-10
06107003904,9.970326698842652e-11
06107003401,3.3521238347490384e-09
06107003201,1.0674871586486484e-08
06107003302,4.082791612355148e-09
06107000203,2.699867021235606e-10
06107003601,1.0020971351351352e-10
06097153406,1.0451094362934605e-10
06097153710,8.059459592664078e-10
06097152601,1.9431700675675663e-09
06097153709,1.5787174552123423e-09
06071002902,7.336083146718432e-11
06037920035,9.339695000000485e-11
06037670102,2.0653157335902412e-11
06037543704,2.5162773166009544e-11
06037543605,3.595803841699154e-11
06037573101,1.9801491505793347e-11
06037573102,2.5044008494215185e-11
06037543705,2.42947125482672e-11
06037577700,4.7307884362923086e-11
06037543607,4.980302818533249e-11
06037141306,2.2612513706567155e-11
06037128704,3.144214382238153e-11
06037301901,1.7332188610035633e-11
06037139506,6.889504247108209e-12
06037650904,3.515003146718356e-11
06037571201,4.908192915057144e-11
06037293204,2.274060559846809e-11
06037555106,3.316221389961088e-11
06037603007,2.5225221621630612e-11
06037602202,1.8663984555986327e-11
06037275313,3.682291698840628e-11
06037297501,1.235938673745105e-10
06037297502,3.612054440155595e-11
06037261104,1.7343948108105654e-10
06037543606,2.5191040540545378e-11
06037293206,1.5674507915059544e-11
06037650903,3.980533976834264e-11
06037577900,6.660214517374573e-11
06037543803,2.8415871621628888e-11
06037293203,1.7511455598458904e-11
06037910213,1.1097464461390033e-09
06037920038,3.7979487451739865e-11
06037115204,2.9122935714280547e-11
06037113324,1.2260881467188525e-11
06037113323,2.735592123552645e-11
06037104823,2.007723494210286e-11
06037111304,1.6531661196896705e-11
06037103202,1.7910117123553052e-10
06037101221,1.3383905791509688e-11
06037103402,4.15350405405367e-11
06037910607,4.644879980694222e-11
06037910717,6.550076698840459e-11
06037910608,5.331913416988332e-11
06037910718,7.66531110038551e-11
06037911100,6.161173431274057e-09
06037910405,9.10687144787844e-11
06037910215,1.21861220463326e-10
06037910212,5.374932899614136e-10
06037901214,1.9757906969113794e-10
06037901014,2.3754150714286253e-10
06037901216,1.576667313899662e-09
06037901012,1.475631245173597e-10
06037900509,6.283878764479321e-11
06037900611,7.492830637064733e-11
06037900510,8.706547818530278e-11
06037920041,6.816248339768597e-11
06107003602,1.8549275328186443e-10
06107003700,2.3670835694981935e-10
06107003801,5.943433957528412e-11
06037125102,2.449434613899479e-11
06037920109,8.309142258686389e-11
06037125404,8.661412934369988e-12
06037460002,5.921565308878758e-11
06037137203,4.244058108108059e-11
06037125101,2.452995501931212e-11
06037125403,6.354258494211703e-12
06037125321,9.787407142860701e-12
06037125322,1.4088811583005261e-11
06037310705,2.1027720270270754e-11
06037139505,6.388276640924679e-12
06037133101,2.5064716795372785e-11
06037310704,1.8698249999998305e-11
06037133102,3.2329001158306044e-11
06037131024,3.232276853281552e-11
06037135205,1.000132795366944e-10
06037134801,3.4901848069483596e-11
06037134802,3.5881974131287915e-11
06037131802,2.4898356370651212e-11
06037300602,5.76471532818454e-11
06037131022,1.904486003861428e-11
06037113424,6.57753376447952e-11
06037119802,2.3791709652496253e-11
06037293205,2.3895526833977793e-11
06037650802,2.0596383204625427e-11
06037571505,2.4665577027023726e-11
06037543804,2.2571653474898316e-11
06037292001,1.327741776061983e-10
06037603902,2.8273636872588826e-11
06037541003,2.275904675675498e-10
06037603008,1.7619024710424326e-11
06037603705,1.0195202895752564e-11
06037541402,1.3022383204621547e-11
06037503704,5.660769401543455e-11
06037602602,2.442191621621347e-11
06037551801,4.294129942084182e-11
06037602511,1.2863603861002312e-11
06037536202,3.4801556949809206e-11
06037703200,7.936440366794135e-11
06037800325,8.719700907335392e-11
06103000500,3.5437970849421677e-10
06103000900,1.1176271458301039e-08
06103001000,7.389667023745139e-09
06073008348,7.437145926640344e-11
06073008349,3.572316042471265e-11
06073008351,3.943527104247255e-11
06073008352,2.5906944015436997e-11
06073008353,7.276695038611136e-11
06083001001,2.4311028185344502e-11
06083001403,1.1059804922778362e-10
06083002410,3.4558434092664506e-10
06083002937,9.503000868726434e-11
06083002935,3.6928642277997426e-11
06083001910,1.1906999498071766e-10
06083002406,1.906403011582642e-11
06083002308,5.338723223938848e-11
06083002503,6.2656127102316454e-09
06083002934,1.2181917509650434e-10
06083002407,2.6000884362932467e-11
06083002409,2.766047216216184e-10
06083002310,2.485389169884399e-11
06083002309,2.502407046331046e-11
06083002405,3.105337857142915e-11
06083002710,2.788617837837953e-11
06083000805,7.488286930501197e-11
06083001307,1.0711027799228287e-10
06083000806,4.131523957529463e-11
06083002933,1.0399455675674638e-10
06083001308,9.0714432818527e-11
06083001002,2.3317741698842695e-11
06083002936,2.3191664671812875e-11
06083000201,3.6651882046331974e-11
06083980300,8.972038378379605e-11
06083001404,8.66078455598539e-11
06083002307,8.598822640926888e-10
06073015801,2.3318314092665667e-11
06073015901,1.4438025482627522e-11
06073015902,4.1138239768344184e-11
06037900607,6.507698359072821e-11
06037900703,9.87012376447895e-11
06037900705,2.0051524498068568e-10
06073016000,6.931103050193509e-11
06081612500,7.869138957529453e-11
06095251901,1.3597891196910912e-10
06095251903,1.0676837200773113e-10
06107003802,7.343557528957566e-11
06107004102,1.3700191389960654e-10
06025011803,4.620515652509415e-10
06025010600,3.1962323243243646e-10
06025011201,5.370445133204608e-10
06025012302,1.9208275138996076e-08
06037920039,3.9495983783772856e-11
06071001200,5.809053474902085e-11
06037920110,3.9911986100394637e-11
06099003300,2.5310936599999888e-08
06099002801,1.1211313047104223e-08
06099003603,5.327464515637036e-09
06099001604,3.0916005984556076e-11
06097153301,1.088934455791507e-09
06097151702,1.5208115038609664e-10
06097152602,2.96602503571431e-09
06097151506,9.750258281853781e-11
06097152402,4.4737788552121364e-10
06097151404,4.7746848841693444e-11
06097153711,1.0828701384170003e-09
06097154305,4.147683024903464e-09
06097152803,5.2909654054061296e-11
06097152204,7.390990888030946e-11
06097152804,2.79558731660197e-11
06097150501,1.7512790388030852e-09
06097154306,1.7255063484555978e-09
06097152205,3.6623168339768015e-11
06097153905,1.9859841297297198e-09
06097151403,4.4194861949808895e-10
06097153712,5.721475905405649e-10
06097153601,4.252582513513742e-10
06097153810,1.2221574793435952e-09
06097153904,6.556991503861208e-10
06097153811,2.7593805096523874e-10
06097151206,5.680887658301365e-10
06099001100,7.103417104247333e-11
06099000907,7.656872027025528e-11
06099003400,3.561393022895733e-08
06099002302,7.803187664093225e-11
06099000908,7.612428648647865e-11
06099000102,8.844205988610126e-09
06099003908,4.145450115830675e-11
06099000302,5.516854999998044e-11
06099000501,1.5124266328185327e-09
06099002603,5.099868687257246e-11
06099000101,1.7350408722200872e-08
06037900501,1.1842145675675257e-10
06037900504,4.0156088610037983e-10
06037800412,4.216488077219868e-10
06037224702,1.490820791506113e-11
06037403327,3.3436060289576846e-10
06037270102,7.39912142857592e-12
06037271703,1.7084898648666795e-11
06037407802,1.181948322393845e-10
06037269909,6.403248262541063e-12
06037271704,2.0493594787646794e-11
06107001007,1.1243841563706106e-10
06107000204,1.0177156312742567e-10
06107001012,2.6249783030889734e-10
06107003301,1.6778426308880015e-09
06107004302,1.515883162007713e-08
06107004402,2.9473630289576873e-10
06107004104,8.949567548263037e-11
06107002011,4.3128353918917144e-10
06107001303,7.868275907338358e-11
06073008355,3.328533803088718e-11
06073008356,2.2548706756753032e-11
06073008357,3.4017494787652013e-11
06073008358,7.014111119690234e-11
06073008359,4.144502567568056e-11
06073016401,8.723230386099239e-11
06073016100,1.0529697123553519e-10
06073016202,2.486594814671836e-10
06073016301,3.966096196911163e-11
06073016302,4.4266954054051715e-11
06037910301,1.4985494131273815e-10
06037910302,1.528373534748944e-10
06071000804,2.5898207374518997e-10
06021010401,5.889327916988334e-10
06081602100,1.893370501930354e-11
06021010101,2.6736892432432656e-10
06021010402,3.4306967895753556e-10
06021010102,3.8646191486484606e-10
06081602400,1.0728982258686422e-10
06081602500,4.693674343628732e-11
06037910401,3.572187704633019e-10
06095252000,3.2648832953669426e-10
06095252103,9.135855019304525e-11
06095252105,1.0428149864864682e-10
06095252106,1.1333516621622481e-10
06071009714,3.835357052123512e-10
06071010009,6.50659673745167e-10
06071010015,2.2614416602314606e-10
06071010021,2.4386203320461884e-10
06071010402,9.164851995328187e-08
06071011500,2.5420110077992243e-08
06071011700,1.6032670137837836e-08
06115041102,3.832208417953674e-09
06115041101,1.9455322042664234e-08
06063000100,6.020647253667939e-09
06063000400,7.460321308127406e-08
06063000300,6.982096854517357e-08
06063000201,1.3781900754054035e-08
06063000202,6.1634710230888e-08
06115041002,7.969074049420833e-09
06115040702,1.2149945660231758e-09
06115040701,2.64768533938219e-09
06115041001,1.1185853934749043e-08
06115040304,1.0124591795367624e-10
06115040202,9.601964710423477e-11
06115040201,7.541986930502053e-11
06115040305,1.0449722702702388e-10
06037920111,4.4507000386099085e-11
06037920112,6.5459273938224e-11
06037920200,4.305429567567798e-10
06037920313,1.0826103841700329e-10
06037920322,3.954542007721991e-11
06027000300,4.66439129536645e-10
06099000201,1.6390654382239357e-10
06099000301,4.883941351353323e-11
06099000303,1.0108103474904307e-10
06099000304,1.0285784111968529e-10
06099000202,1.8622016911197238e-10
06099000403,1.543075955598224e-10
06099000404,1.5515840250964945e-10
06099000503,9.390481138994933e-11
06099000505,1.3937458552122637e-10
06099000601,3.530444654440509e-10
06107001305,1.5668035135135323e-10
06107001706,3.9604090521234663e-10
06107001102,5.287057123552323e-11
06107003504,1.7515801853282203e-10
06107003503,1.2474918532819034e-10
06107004103,8.13927928571461e-11
06107003903,9.293299671815029e-11
06107004401,3.5519080579149347e-10
06107001101,2.6483892277989835e-11
06107001304,7.705322021235217e-10
06107004301,7.68950931235529e-09
06107003402,3.4089814828185186e-09
06073003209,4.8880954633200237e-11
06073003211,3.183930173745361e-11
